date_time,temp_c,dew_point,relative_humidity,wind_speed,visibility,pressure,weather,temp_f,month
2012-01-12 20:00:00,-5.0,-7.8,81,28,6.4,99.64,Snow,23.0,1
2012-01-12 21:00:00,-4.7,-7.6,80,24,6.4,99.56,Snow,23.54,1
2012-01-12 22:00:00,-4.1,-6.8,81,26,25.0,99.47,Snow,24.62,1
2012-01-12 23:00:00,-4.6,-7.0,83,28,3.2,99.4,Snow,23.72,1
2012-01-13 00:00:00,-5.1,-7.5,83,28,2.4,99.3,Snow,22.82,1
2012-01-13 01:00:00,-5.0,-7.7,81,24,4.8,99.24,Snow,23.0,1
2012-01-13 02:00:00,-4.8,-7.5,81,22,25.0,99.22,Snow,23.36,1
2012-01-13 03:00:00,-4.5,-6.9,83,19,4.8,99.19,"Freezing Drizzle,Snow",23.9,1
2012-01-13 04:00:00,-5.0,-7.4,83,24,11.3,99.13,Cloudy,23.0,1
2012-01-13 05:00:00,-5.1,-7.7,82,20,12.9,99.06,Cloudy,22.82,1
2012-01-13 06:00:00,-5.4,-7.8,83,22,16.1,98.94,Cloudy,22.28,1
2012-01-13 07:00:00,-5.1,-7.7,82,22,16.1,98.84,Cloudy,22.82,1
2012-01-13 08:00:00,-5.1,-7.5,83,26,8.0,98.69,Freezing Rain,22.82,1
2012-01-13 09:00:00,-5.0,-7.3,84,32,4.8,98.56,"Freezing Rain,Snow Grains",23.0,1
2012-01-13 10:00:00,-4.8,-7.2,83,26,12.9,98.44,Freezing Drizzle,23.36,1
2012-01-13 11:00:00,-4.8,-7.3,83,28,9.7,98.22,Freezing Rain,23.36,1
2012-01-13 12:00:00,-4.8,-7.5,81,24,2.0,98.07,Snow,23.36,1
2012-01-13 13:00:00,-4.9,-7.3,83,20,1.2,97.99,Snow,23.18,1
2012-01-13 14:00:00,-4.8,-7.0,85,6,2.0,98.07,Snow,23.36,1
2012-01-13 15:00:00,-4.3,-6.5,85,13,8.0,98.1,Snow,24.259999999999998,1
2012-01-13 16:00:00,-3.7,-6.0,84,11,6.4,98.16,Snow,25.34,1
2012-01-13 17:00:00,-2.9,-4.8,87,15,1.6,98.23,Snow,26.78,1
2012-01-13 18:00:00,-1.7,-3.3,89,26,16.1,98.32,Snow,28.94,1
2012-01-13 19:00:00,-2.5,-4.5,86,33,2.0,98.6,Snow,27.5,1
2012-01-13 20:00:00,-3.2,-5.1,87,32,2.0,98.89,Snow,26.24,1
2012-01-13 21:00:00,-4.8,-7.9,79,37,4.8,99.09,"Snow,Blowing Snow",23.36,1
2012-01-13 22:00:00,-5.5,-10.1,70,32,12.9,99.28,Snow,22.1,1
2012-01-13 23:00:00,-7.6,-11.2,75,35,9.7,99.51,"Snow,Blowing Snow",18.32,1
2012-01-14 00:00:00,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow",15.98,1
2012-01-14 01:00:00,-9.7,-14.3,69,24,12.9,99.85,Snow,14.54,1
2012-01-14 02:00:00,-11.2,-15.5,70,28,9.7,100.01,"Snow,Blowing Snow",11.84,1
2012-01-14 03:00:00,-12.0,-16.2,71,24,8.0,100.16,"Snow,Blowing Snow",10.399999999999999,1
2012-01-14 04:00:00,-13.4,-18.9,63,20,16.1,100.26,Snow,7.879999999999999,1
2012-01-14 05:00:00,-14.3,-19.8,63,24,25.0,100.39,Cloudy,6.259999999999998,1
2012-01-14 06:00:00,-15.2,-20.6,63,24,25.0,100.6,Cloudy,4.640000000000001,1
2012-01-14 07:00:00,-16.8,-22.2,63,26,25.0,100.73,Mostly Cloudy,1.759999999999998,1
2012-01-14 08:00:00,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy,-0.21999999999999886,1
2012-01-14 09:00:00,-18.0,-23.6,61,19,24.1,100.97,Cloudy,-0.3999999999999986,1
2012-01-14 10:00:00,-18.0,-23.9,60,22,24.1,101.08,Mostly Cloudy,-0.3999999999999986,1
2012-01-14 11:00:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy,-0.03999999999999915,1
2012-01-14 12:00:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy,0.5,1
2012-01-14 13:00:00,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear,1.2199999999999953,1
2012-01-14 14:00:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy,1.9400000000000013,1
2012-01-14 15:00:00,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy,1.9400000000000013,1
2012-01-14 16:00:00,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy,1.9400000000000013,1
2012-01-14 17:00:00,-17.4,-24.4,54,13,25.0,101.36,Mostly Cloudy,0.6800000000000033,1
2012-01-14 18:00:00,-17.7,-24.3,56,20,25.0,101.46,Mainly Clear,0.14000000000000057,1
2012-01-14 19:00:00,-18.3,-24.4,59,17,25.0,101.56,Mainly Clear,-0.9400000000000048,1
2012-01-14 20:00:00,-19.6,-25.8,58,13,25.0,101.62,Mainly Clear,-3.280000000000001,1
2012-01-14 21:00:00,-20.0,-25.9,59,11,25.0,101.65,Mostly Cloudy,-4.0,1
2012-01-14 22:00:00,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy,-3.8200000000000003,1
2012-01-14 23:00:00,-20.3,-26.2,59,9,25.0,101.79,Mostly Cloudy,-4.539999999999999,1
2012-01-15 00:00:00,-21.2,-26.8,61,11,25.0,101.81,Cloudy,-6.159999999999997,1
2012-01-15 01:00:00,-21.1,-26.6,61,9,25.0,101.86,Cloudy,-5.980000000000004,1
2012-01-15 02:00:00,-21.4,-26.6,63,9,25.0,101.99,Cloudy,-6.519999999999996,1
2012-01-15 03:00:00,-20.7,-26.1,62,4,25.0,102.04,Cloudy,-5.259999999999998,1
2012-01-15 04:00:00,-21.0,-26.6,61,0,25.0,102.12,Cloudy,-5.800000000000004,1
2012-01-15 05:00:00,-21.3,-26.5,63,6,25.0,102.19,Mostly Cloudy,-6.340000000000003,1
2012-01-15 06:00:00,-23.2,-28.5,62,7,25.0,102.28,Mostly Cloudy,-9.759999999999998,1
2012-01-15 07:00:00,-22.8,-28.0,62,9,25.0,102.37,Mainly Clear,-9.04,1
2012-01-15 08:00:00,-23.3,-28.5,62,7,24.1,102.45,Clear,-9.940000000000005,1
2012-01-15 09:00:00,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear,-7.960000000000001,1
2012-01-15 10:00:00,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear,-5.080000000000005,1
2012-01-15 11:00:00,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear,-2.740000000000002,1
2012-01-15 12:00:00,-18.0,-25.5,52,13,48.3,102.67,Mainly Clear,-0.3999999999999986,1
2012-01-15 13:00:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear,1.759999999999998,1
2012-01-15 14:00:00,-16.0,-23.4,53,26,48.3,102.66,Mainly Clear,3.1999999999999993,1
2012-01-15 15:00:00,-15.4,-22.8,53,24,48.3,102.71,Clear,4.279999999999998,1
2012-01-15 16:00:00,-15.1,-22.8,52,24,48.3,102.79,Clear,4.82,1
2012-01-15 17:00:00,-16.2,-23.2,55,15,25.0,102.85,Clear,2.84,1
2012-01-15 18:00:00,-16.3,-22.9,57,17,25.0,102.89,Clear,2.6599999999999966,1
2012-01-15 19:00:00,-16.3,-22.7,58,20,25.0,102.94,Clear,2.6599999999999966,1
2012-01-15 20:00:00,-16.7,-22.4,61,17,25.0,102.98,Clear,1.9400000000000013,1
2012-01-15 21:00:00,-16.9,-22.2,63,15,25.0,103.02,Clear,1.5800000000000018,1
2012-01-15 22:00:00,-16.9,-21.7,66,17,25.0,103.07,Clear,1.5800000000000018,1
2012-01-15 23:00:00,-16.9,-21.4,68,15,25.0,103.09,Clear,1.5800000000000018,1
2012-01-16 00:00:00,-17.1,-21.9,66,15,25.0,103.09,Clear,1.2199999999999953,1
2012-01-16 01:00:00,-17.8,-22.7,65,6,25.0,103.05,Clear,-0.03999999999999915,1
2012-01-16 02:00:00,-18.5,-23.0,68,6,25.0,103.08,Clear,-1.3000000000000043,1
2012-01-16 03:00:00,-19.2,-23.8,67,6,25.0,103.07,Clear,-2.5600000000000023,1
2012-01-16 04:00:00,-18.7,-23.5,66,0,25.0,103.05,Clear,-1.6599999999999966,1
2012-01-16 05:00:00,-19.1,-23.3,69,0,25.0,103.02,Clear,-2.3800000000000026,1
2012-01-16 06:00:00,-18.7,-23.2,68,0,25.0,103.01,Clear,-1.6599999999999966,1
2012-01-16 07:00:00,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear,-0.21999999999999886,1
2012-01-16 08:00:00,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy,-0.21999999999999886,1
2012-01-16 09:00:00,-14.4,-20.7,59,22,48.3,102.75,Cloudy,6.079999999999998,1
2012-01-16 10:00:00,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy,7.52,1
2012-01-16 11:00:00,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy,9.14,1
2012-01-16 12:00:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy,12.740000000000002,1
2012-01-16 13:00:00,-10.1,-16.1,61,13,48.3,101.92,Cloudy,13.82,1
2012-01-16 14:00:00,-9.0,-13.8,68,13,48.3,101.71,Mostly Cloudy,15.8,1
2012-01-16 15:00:00,-8.0,-13.8,63,17,48.3,101.49,Cloudy,17.6,1
2012-01-16 16:00:00,-7.1,-14.1,57,9,48.3,101.41,Cloudy,19.22,1
2012-01-16 17:00:00,-7.6,-14.8,56,4,25.0,101.34,Mostly Cloudy,18.32,1
2012-01-16 18:00:00,-12.5,-17.5,66,15,25.0,101.31,Mainly Clear,9.5,1
2012-01-16 19:00:00,-14.8,-19.1,70,15,25.0,101.23,Mainly Clear,5.359999999999999,1
2012-01-16 20:00:00,-14.0,-18.3,70,13,25.0,101.19,Cloudy,6.800000000000001,1
2012-01-16 21:00:00,-12.9,-17.1,71,11,25.0,101.12,Cloudy,8.779999999999998,1
2012-01-16 22:00:00,-12.2,-16.5,70,9,25.0,101.05,Cloudy,10.04,1
2012-01-16 23:00:00,-11.5,-15.7,71,7,25.0,100.98,Cloudy,11.3,1
2012-01-17 00:00:00,-10.8,-15.0,71,9,25.0,100.94,Cloudy,12.559999999999999,1
2012-01-17 01:00:00,-10.4,-14.6,71,9,25.0,100.88,Cloudy,13.279999999999998,1
2012-01-17 02:00:00,-9.7,-13.7,73,9,25.0,100.84,Cloudy,14.54,1
2012-01-17 03:00:00,-9.2,-13.2,73,6,25.0,100.84,Cloudy,15.440000000000001,1
2012-01-17 04:00:00,-9.0,-12.2,78,6,6.4,100.8,Freezing Drizzle,15.8,1
2012-01-17 05:00:00,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow",17.06,1
2012-01-17 06:00:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow",18.14,1
2012-01-17 07:00:00,-7.5,-9.6,85,9,2.0,100.69,Snow,18.5,1
2012-01-17 08:00:00,-7.4,-9.6,84,9,2.4,100.65,Snow,18.68,1
2012-01-17 09:00:00,-7.0,-9.5,82,15,4.0,100.59,Snow,19.4,1
2012-01-17 10:00:00,-6.5,-9.0,82,15,1.2,100.6,Snow,20.299999999999997,1
2012-01-17 11:00:00,-6.1,-8.5,83,15,2.4,100.53,Snow,21.02,1
2012-01-17 12:00:00,-5.3,-7.9,82,19,2.8,100.38,Snow,22.46,1
2012-01-17 13:00:00,-5.1,-7.7,82,22,2.4,100.23,Snow,22.82,1
2012-01-17 14:00:00,-4.3,-6.5,85,22,1.6,100.05,Snow,24.259999999999998,1
2012-01-17 15:00:00,-3.7,-6.0,84,24,1.2,99.9,Snow,25.34,1
2012-01-17 16:00:00,-3.5,-6.0,83,28,1.2,99.69,Snow,25.7,1
2012-01-17 17:00:00,-3.6,-5.9,84,22,1.6,99.57,Snow,25.52,1
2012-01-17 18:00:00,-3.5,-5.8,84,22,2.4,99.38,Snow,25.7,1
2012-01-17 19:00:00,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow",26.060000000000002,1
2012-01-17 20:00:00,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain,25.52,1
2012-01-17 21:00:00,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain,26.78,1
2012-01-17 22:00:00,-1.6,-3.2,89,17,3.2,98.47,Freezing Rain,29.12,1
2012-01-17 23:00:00,-0.6,-2.1,90,7,2.8,98.32,"Freezing Rain,Fog",30.92,1
2012-01-18 00:00:00,2.1,0.7,90,11,8.0,98.31,Fog,35.78,1
2012-01-18 01:00:00,3.7,-2.1,66,83,25.0,98.36,Mostly Cloudy,38.66,1
2012-01-18 02:00:00,0.5,-4.0,72,70,25.0,98.62,Mostly Cloudy,32.9,1
2012-01-18 03:00:00,-3.5,-8.2,70,57,25.0,99.0,Mostly Cloudy,25.7,1
2012-01-18 04:00:00,-6.1,-10.9,69,48,25.0,99.36,Snow,21.02,1
2012-01-18 05:00:00,-7.7,-12.4,69,46,19.3,99.7,Snow,18.14,1
2012-01-18 06:00:00,-8.5,-13.9,65,39,19.3,100.0,Mostly Cloudy,16.7,1
2012-01-18 07:00:00,-9.8,-15.4,64,39,19.3,100.22,Mainly Clear,14.36,1
2012-01-18 08:00:00,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear,12.379999999999999,1
2012-01-18 09:00:00,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear,11.84,1
2012-01-18 10:00:00,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear,11.84,1
2012-01-18 11:00:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear,12.02,1
2012-01-18 12:00:00,-11.0,-17.8,57,37,24.1,101.0,Mainly Clear,12.2,1
2012-01-18 13:00:00,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear,12.920000000000002,1
2012-01-18 14:00:00,-10.3,-17.6,55,28,48.3,101.19,Mainly Clear,13.459999999999997,1
2012-01-18 15:00:00,-10.4,-18.0,54,30,48.3,101.32,Mainly Clear,13.279999999999998,1
2012-01-18 16:00:00,-10.6,-18.4,53,26,48.3,101.45,Mainly Clear,12.920000000000002,1
2012-01-18 17:00:00,-11.3,-18.8,54,26,48.3,101.54,Clear,11.659999999999997,1
2012-01-18 18:00:00,-12.0,-18.2,60,22,25.0,101.67,Clear,10.399999999999999,1
2012-01-18 19:00:00,-12.7,-18.7,61,22,25.0,101.78,Clear,9.14,1
2012-01-18 20:00:00,-13.4,-19.2,62,17,25.0,101.83,Clear,7.879999999999999,1
2012-01-18 21:00:00,-13.7,-19.3,63,17,25.0,101.89,Clear,7.34,1
2012-01-18 22:00:00,-14.2,-19.8,62,13,25.0,101.92,Clear,6.440000000000001,1
2012-01-18 23:00:00,-14.9,-19.9,66,6,25.0,101.93,Clear,5.18,1
2012-01-19 00:00:00,-16.6,-20.9,69,7,25.0,101.94,Clear,2.1199999999999974,1
2012-01-19 01:00:00,-15.2,-18.4,76,4,25.0,101.89,Clear,4.640000000000001,1
2012-01-19 02:00:00,-14.3,-17.4,77,6,25.0,101.86,Clear,6.259999999999998,1
2012-01-19 03:00:00,-18.0,-21.6,73,6,25.0,101.83,Clear,-0.3999999999999986,1
2012-01-19 04:00:00,-15.4,-18.3,78,7,25.0,101.81,Clear,4.279999999999998,1
2012-01-19 05:00:00,-16.6,-19.9,76,6,25.0,101.85,Clear,2.1199999999999974,1
2012-01-19 06:00:00,-15.3,-19.7,69,6,25.0,101.83,Clear,4.459999999999997,1
2012-01-19 07:00:00,-14.6,-19.2,68,6,24.1,101.84,Clear,5.719999999999999,1
2012-01-19 08:00:00,-13.7,-18.4,68,19,48.3,101.84,Clear,7.34,1
2012-01-19 09:00:00,-12.7,-17.2,69,17,48.3,101.73,Clear,9.14,1
2012-01-19 10:00:00,-11.7,-17.2,64,20,48.3,101.68,Mainly Clear,10.940000000000001,1
2012-01-19 11:00:00,-11.0,-16.9,62,26,48.3,101.56,Mostly Cloudy,12.2,1
2012-01-19 12:00:00,-8.8,-15.4,59,15,48.3,101.42,Mostly Cloudy,16.159999999999997,1
2012-01-19 13:00:00,-7.3,-14.7,55,20,48.3,101.22,Mostly Cloudy,18.86,1
2012-01-19 14:00:00,-7.0,-14.9,53,20,48.3,101.03,Mostly Cloudy,19.4,1
2012-01-19 15:00:00,-6.7,-15.0,52,26,48.3,100.88,Cloudy,19.939999999999998,1
2012-01-19 16:00:00,-6.7,-14.9,52,24,24.1,100.76,Cloudy,19.939999999999998,1
2012-01-19 17:00:00,-6.9,-14.7,54,17,24.1,100.7,Cloudy,19.58,1
2012-01-19 18:00:00,-5.0,-12.9,54,19,25.0,100.66,Cloudy,23.0,1
2012-01-19 19:00:00,-3.6,-12.7,49,30,25.0,100.61,Snow,25.52,1
2012-01-19 20:00:00,-3.7,-11.9,53,30,16.1,100.63,Snow,25.34,1
2012-01-19 21:00:00,-5.0,-8.4,77,24,2.0,100.6,Snow,23.0,1
2012-01-19 22:00:00,-4.2,-9.3,68,32,25.0,100.51,Snow,24.439999999999998,1
2012-01-19 23:00:00,-4.1,-8.9,69,26,25.0,100.47,Snow,24.62,1
2012-01-20 00:00:00,-4.1,-8.6,71,26,25.0,100.5,Mostly Cloudy,24.62,1
2012-01-20 01:00:00,-4.1,-8.3,73,20,25.0,100.54,Snow,24.62,1
2012-01-20 02:00:00,-3.9,-8.1,73,22,9.7,100.64,Snow,24.98,1
2012-01-20 03:00:00,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy,23.36,1
2012-01-20 04:00:00,-6.0,-10.2,72,19,16.1,100.87,Snow,21.2,1
2012-01-20 05:00:00,-6.3,-12.2,63,33,25.0,100.98,Snow,20.66,1
2012-01-20 06:00:00,-7.6,-14.3,59,28,25.0,101.13,Cloudy,18.32,1
2012-01-20 07:00:00,-8.6,-15.6,57,28,25.0,101.27,Mostly Cloudy,16.52,1
2012-01-20 08:00:00,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear,13.279999999999998,1
2012-01-20 09:00:00,-12.2,-18.1,61,32,24.1,101.59,Clear,10.04,1
2012-01-20 10:00:00,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear,7.34,1
2012-01-20 11:00:00,-14.2,-21.2,55,32,24.1,101.84,Clear,6.440000000000001,1
2012-01-20 12:00:00,-15.2,-22.1,56,30,24.1,101.88,Clear,4.640000000000001,1
2012-01-20 13:00:00,-15.8,-23.7,51,30,24.1,101.96,Clear,3.5599999999999987,1
2012-01-20 14:00:00,-15.5,-24.1,48,30,48.3,101.98,Mainly Clear,4.099999999999998,1
2012-01-20 15:00:00,-15.0,-23.9,47,30,48.3,102.09,Mainly Clear,5.0,1
2012-01-20 16:00:00,-14.8,-24.1,45,24,48.3,102.15,Mainly Clear,5.359999999999999,1
2012-01-20 17:00:00,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear,4.279999999999998,1
2012-01-20 18:00:00,-15.9,-24.3,48,13,25.0,102.27,Mainly Clear,3.379999999999999,1
2012-01-20 19:00:00,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear,2.6599999999999966,1
2012-01-20 20:00:00,-16.9,-24.8,50,9,25.0,102.34,Mainly Clear,1.5800000000000018,1
2012-01-20 21:00:00,-18.5,-25.6,54,9,25.0,102.37,Mainly Clear,-1.3000000000000043,1
2012-01-20 22:00:00,-18.1,-25.1,54,9,25.0,102.36,Mainly Clear,-0.5800000000000054,1
2012-01-20 23:00:00,-17.4,-24.5,54,6,25.0,102.37,Mostly Cloudy,0.6800000000000033,1
2012-01-21 00:00:00,-16.4,-23.7,53,6,25.0,102.29,Cloudy,2.4800000000000004,1
2012-01-21 01:00:00,-16.1,-23.6,52,0,25.0,102.26,Cloudy,3.019999999999996,1
2012-01-21 02:00:00,-15.3,-22.8,53,0,25.0,102.27,Cloudy,4.459999999999997,1
2012-01-21 03:00:00,-15.9,-21.9,60,7,25.0,102.23,Cloudy,3.379999999999999,1
2012-01-21 04:00:00,-15.3,-21.8,58,7,25.0,102.18,Cloudy,4.459999999999997,1
2012-01-21 05:00:00,-14.8,-22.9,50,11,25.0,102.08,Cloudy,5.359999999999999,1
2012-01-21 06:00:00,-14.3,-22.0,52,9,25.0,101.98,Cloudy,6.259999999999998,1
2012-01-21 07:00:00,-13.9,-22.1,50,9,25.0,102.04,Cloudy,6.98,1
2012-01-21 08:00:00,-14.0,-21.8,52,9,25.0,102.06,Cloudy,6.800000000000001,1
2012-01-21 09:00:00,-15.9,-21.0,65,13,24.1,102.11,Snow,3.379999999999999,1
2012-01-21 10:00:00,-16.3,-21.4,65,17,24.1,102.12,Snow,2.6599999999999966,1
2012-01-21 11:00:00,-15.9,-21.2,64,19,24.1,102.09,Snow,3.379999999999999,1
2012-01-21 12:00:00,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy,5.719999999999999,1
2012-01-21 13:00:00,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear,7.879999999999999,1
2012-01-21 14:00:00,-12.5,-19.7,55,13,24.1,102.01,Clear,9.5,1
2012-01-21 15:00:00,-11.8,-18.9,56,11,24.1,102.06,Clear,10.759999999999998,1
2012-01-21 16:00:00,-11.6,-18.8,55,7,48.3,102.11,Clear,11.120000000000001,1
2012-01-21 17:00:00,-12.1,-19.8,53,11,48.3,102.16,Clear,10.219999999999999,1
2012-01-21 18:00:00,-13.0,-20.2,55,6,25.0,102.24,Clear,8.599999999999998,1
2012-01-21 19:00:00,-13.4,-19.9,58,4,25.0,102.27,Clear,7.879999999999999,1
2012-01-21 20:00:00,-18.5,-24.4,60,4,25.0,102.36,Clear,-1.3000000000000043,1
2012-01-21 21:00:00,-16.0,-20.8,66,9,25.0,102.47,Clear,3.1999999999999993,1
2012-01-21 22:00:00,-17.6,-23.3,61,0,25.0,102.52,Clear,0.31999999999999673,1
2012-01-21 23:00:00,-17.4,-21.7,69,0,25.0,102.54,Mainly Clear,0.6800000000000033,1
2012-01-22 00:00:00,-18.3,-22.5,70,0,25.0,102.57,Clear,-0.9400000000000048,1
2012-01-22 01:00:00,-17.5,-21.3,72,4,25.0,102.64,Clear,0.5,1
2012-01-22 02:00:00,-18.5,-22.6,70,0,25.0,102.71,Clear,-1.3000000000000043,1
2012-01-22 03:00:00,-18.4,-23.0,67,0,16.1,102.75,Cloudy,-1.1199999999999974,1
2012-01-22 04:00:00,-17.2,-21.5,69,0,25.0,102.79,Mainly Clear,1.0399999999999991,1
2012-01-22 05:00:00,-19.5,-23.4,71,6,16.1,102.84,Mainly Clear,-3.1000000000000014,1
2012-01-22 06:00:00,-19.0,-22.9,71,6,0.8,102.85,Freezing Fog,-2.200000000000003,1
2012-01-22 07:00:00,-18.6,-22.8,69,6,12.9,102.91,Mainly Clear,-1.480000000000004,1
2012-01-22 08:00:00,-18.5,-22.0,74,4,24.1,102.98,Mainly Clear,-1.3000000000000043,1
2012-01-22 09:00:00,-16.2,-19.2,78,7,48.3,103.01,Mostly Cloudy,2.84,1
2012-01-22 10:00:00,-14.5,-17.2,80,9,8.0,103.02,Fog,5.899999999999999,1
2012-01-22 11:00:00,-13.0,-15.5,81,6,8.0,103.04,Fog,8.599999999999998,1
2012-01-22 12:00:00,-11.5,-15.4,73,9,8.0,102.97,Haze,11.3,1
2012-01-22 13:00:00,-11.2,-16.0,68,11,8.0,102.86,Haze,11.84,1
2012-01-22 14:00:00,-9.4,-14.8,65,9,16.1,102.74,Cloudy,15.079999999999998,1
2012-01-22 15:00:00,-8.7,-14.5,63,9,16.1,102.65,Cloudy,16.340000000000003,1
2012-01-22 16:00:00,-8.0,-14.7,59,6,19.3,102.6,Cloudy,17.6,1
2012-01-22 17:00:00,-9.5,-15.8,60,19,19.3,102.57,Cloudy,14.899999999999999,1
2012-01-22 18:00:00,-10.4,-16.1,63,19,19.3,102.52,Mostly Cloudy,13.279999999999998,1
2012-01-22 19:00:00,-10.4,-16.2,62,19,19.3,102.47,Mostly Cloudy,13.279999999999998,1
2012-01-22 20:00:00,-12.3,-16.8,69,15,19.3,102.44,Mainly Clear,9.86,1
2012-01-22 21:00:00,-12.9,-17.2,70,15,16.1,102.38,Clear,8.779999999999998,1
2012-01-22 22:00:00,-13.2,-17.0,73,13,16.1,102.33,Mostly Cloudy,8.240000000000002,1
2012-01-22 23:00:00,-13.3,-17.1,73,9,16.1,102.28,Mainly Clear,8.059999999999999,1
2012-01-23 00:00:00,-12.9,-17.0,71,11,25.0,102.22,Mostly Cloudy,8.779999999999998,1
2012-01-23 01:00:00,-12.9,-17.2,70,11,25.0,102.14,Mainly Clear,8.779999999999998,1
2012-01-23 02:00:00,-13.2,-17.1,72,13,25.0,102.1,Mostly Cloudy,8.240000000000002,1
2012-01-23 03:00:00,-12.1,-16.0,73,13,25.0,101.99,Cloudy,10.219999999999999,1
2012-01-23 04:00:00,-11.2,-15.2,72,11,25.0,101.88,Cloudy,11.84,1
2012-01-23 05:00:00,-9.9,-13.9,73,11,25.0,101.79,Cloudy,14.18,1
2012-01-23 06:00:00,-8.8,-12.8,73,7,25.0,101.76,Cloudy,16.159999999999997,1
2012-01-23 07:00:00,-8.1,-12.1,73,13,25.0,101.67,Mostly Cloudy,17.42,1
2012-01-23 08:00:00,-7.2,-11.1,74,11,24.1,101.69,Mostly Cloudy,19.04,1
2012-01-23 09:00:00,-4.9,-9.2,72,11,48.3,101.59,Mostly Cloudy,23.18,1
2012-01-23 10:00:00,-3.6,-7.9,72,9,48.3,101.58,Mostly Cloudy,25.52,1
2012-01-23 11:00:00,1.2,-3.2,72,11,48.3,101.49,Cloudy,34.16,1
2012-01-23 12:00:00,2.3,-2.4,71,6,48.3,101.33,Cloudy,36.14,1
2012-01-23 13:00:00,2.5,-1.5,75,22,48.3,101.14,Cloudy,36.5,1
2012-01-23 14:00:00,2.7,-1.1,76,26,48.3,101.01,Rain,36.86,1
2012-01-23 15:00:00,2.7,-0.9,77,30,24.1,100.86,Rain,36.86,1
2012-01-23 16:00:00,3.1,-0.3,78,28,24.1,100.71,Cloudy,37.58,1
2012-01-23 17:00:00,3.1,-0.4,78,28,16.1,100.61,Rain,37.58,1
2012-01-23 18:00:00,3.0,1.2,88,19,4.0,100.54,"Rain,Fog",37.4,1
2012-01-23 19:00:00,3.2,1.4,88,22,8.0,100.43,"Rain,Fog",37.76,1
2012-01-23 20:00:00,2.9,1.2,89,26,9.7,100.32,"Drizzle,Fog",37.22,1
2012-01-23 21:00:00,3.3,1.7,89,24,11.3,100.22,Drizzle,37.94,1
2012-01-23 22:00:00,3.6,2.2,91,28,25.0,100.1,Cloudy,38.480000000000004,1
2012-01-23 23:00:00,4.0,2.5,90,22,25.0,100.08,Cloudy,39.2,1
2012-01-24 00:00:00,3.5,2.3,92,17,12.9,100.04,Rain,38.3,1
2012-01-24 01:00:00,3.1,1.9,92,19,16.1,100.04,Cloudy,37.58,1
2012-01-24 02:00:00,3.1,2.1,93,9,9.7,100.09,Rain,37.58,1
2012-01-24 03:00:00,5.0,3.6,91,19,9.7,100.19,Rain,41.0,1
2012-01-24 04:00:00,4.2,1.2,81,30,25.0,100.25,Cloudy,39.56,1
2012-01-24 05:00:00,3.7,-0.2,76,41,25.0,100.37,Cloudy,38.66,1
2012-01-24 06:00:00,3.4,-0.6,75,28,25.0,100.45,Cloudy,38.12,1
2012-01-24 07:00:00,2.9,-1.1,75,26,16.1,100.49,Cloudy,37.22,1
2012-01-24 08:00:00,3.0,-1.7,71,28,19.3,100.52,Mostly Cloudy,37.4,1
2012-01-24 09:00:00,2.9,-1.8,71,30,24.1,100.6,Cloudy,37.22,1
2012-01-24 10:00:00,3.0,-2.0,70,35,24.1,100.65,Cloudy,37.4,1
2012-01-24 11:00:00,3.1,-1.9,70,33,24.1,100.7,Cloudy,37.58,1
